3,0,2.0,210.4928675,2
3,7,3.0,2643.0824825,1
5,10,4.0,1021.3560725000001,2
6,7,3.0,1561.9315425,2
2,1,3.0,210.4928675,2
3,10,4.0,1021.3560725000001,1
2,12,3.0,210.4928675,4
2,7,2.0,2643.0824825,1
3,7,2.0,1021.3560725000001,4
6,0,3.0,210.4928675,4
2,7,5.0,1561.9315425,2
2,8,4.0,480.7806025,1
2,10,3.0,210.4928675,2
5,10,3.0,480.7806025,1
6,7,4.0,1021.3560725000001,3
3,7,3.0,1832.2192774999999,1
3,8,3.0,480.7806025,2
5,8,5.0,751.0683375000001,1
3,11,4.0,1021.3560725000001,6
4,8,2.0,480.7806025,1
6,10,5.0,210.4928675,2
2,7,4.0,480.7806025,2
3,7,3.0,480.7806025,2
3,8,3.0,751.0683375000001,2
2,8,3.0,751.0683375000001,3
4,8,3.0,751.0683375000001,1
6,10,5.0,1021.3560725000001,1
3,10,5.0,480.7806025,1
4,1,2.0,210.4928675,2
5,7,5.0,751.0683375000001,1
2,7,4.0,751.0683375000001,3
6,11,3.0,751.0683375000001,2
6,10,3.0,480.7806025,1
4,7,4.0,480.7806025,2
5,11,3.0,1021.3560725000001,2
5,12,2.0,480.7806025,1
3,7,3.0,2372.7947475,1
4,7,2.0,2372.7947475,1
2,8,2.0,751.0683375000001,2
2,7,2.0,1021.3560725000001,2
6,7,2.0,1291.6438075,1
2,7,5.0,751.0683375000001,1
2,8,3.0,480.7806025,1
4,1,4.0,480.7806025,1
3,9,3.0,480.7806025,2
5,10,3.0,751.0683375000001,1
6,1,3.0,210.4928675,2
6,12,3.0,210.4928675,2
6,8,5.0,480.7806025,1
4,11,4.0,1021.3560725000001,1
6,1,5.0,480.7806025,2
3,10,4.0,1291.6438075,1
6,10,5.0,1291.6438075,1
4,8,2.0,751.0683375000001,1
3,10,5.0,751.0683375000001,1
3,0,3.0,210.4928675,2
3,7,4.0,1291.6438075,2
4,7,2.0,2643.0824825,1
2,12,2.0,480.7806025,2
3,10,5.0,210.4928675,2
2,7,3.0,751.0683375000001,1
4,9,5.0,480.7806025,2
3,8,4.0,751.0683375000001,1
6,8,2.0,480.7806025,1
5,8,3.0,480.7806025,1
3,10,5.0,1291.6438075,1
4,0,4.0,210.4928675,2
3,8,4.0,480.7806025,1
2,7,2.0,1561.9315425,1
5,7,3.0,751.0683375000001,1
6,8,4.0,751.0683375000001,4
3,9,2.0,480.7806025,2
5,9,3.0,480.7806025,2
6,12,2.0,480.7806025,3
3,10,2.0,751.0683375000001,1
2,10,4.0,480.7806025,1
2,7,2.0,1832.2192774999999,1
6,1,2.0,210.4928675,3
2,7,3.0,480.7806025,4
2,0,4.0,210.4928675,1
6,11,2.0,480.7806025,2
6,0,4.0,751.0683375000001,1
5,8,5.0,480.7806025,1
5,7,3.0,1561.9315425,2
6,7,4.0,751.0683375000001,1
6,8,4.0,480.7806025,2
2,11,3.0,480.7806025,1
6,0,4.0,480.7806025,1
2,9,3.0,480.7806025,2
6,8,2.0,751.0683375000001,1
3,11,4.0,480.7806025,1
5,10,4.0,210.4928675,1
5,11,4.0,480.7806025,2
2,7,5.0,1832.2192774999999,2
5,7,3.0,480.7806025,5
4,8,3.0,480.7806025,1
6,12,3.0,480.7806025,2
3,10,4.0,480.7806025,2
4,0,3.0,210.4928675,1
2,7,2.0,2372.7947475,1
3,11,4.0,751.0683375000001,1
4,11,4.0,751.0683375000001,1
2,7,5.0,1021.3560725000001,1
6,0,4.0,210.4928675,2
2,11,5.0,751.0683375000001,2
6,8,5.0,751.0683375000001,1
4,11,2.0,751.0683375000001,4
6,7,5.0,1291.6438075,2
2,11,2.0,751.0683375000001,2
4,7,2.0,480.7806025,3
2,10,4.0,751.0683375000001,1
3,10,2.0,480.7806025,3
2,12,3.0,480.7806025,2
6,11,3.0,480.7806025,1
6,7,2.0,1561.9315425,1
4,12,4.0,480.7806025,3
5,8,3.0,751.0683375000001,1
2,0,5.0,210.4928675,1
2,8,2.0,480.7806025,2
5,10,2.0,480.7806025,2
2,11,3.0,751.0683375000001,3
5,1,5.0,480.7806025,2
4,7,2.0,751.0683375000001,1
3,7,5.0,1561.9315425,1
2,7,3.0,1832.2192774999999,1
3,0,4.0,210.4928675,1
6,7,3.0,1291.6438075,3
2,8,5.0,480.7806025,2
3,12,3.0,480.7806025,2
3,7,5.0,1832.2192774999999,1
6,7,3.0,1832.2192774999999,1
2,7,3.0,1561.9315425,1
5,11,2.0,1021.3560725000001,2
3,10,5.0,1021.3560725000001,1
6,7,5.0,480.7806025,2
4,10,2.0,210.4928675,2
3,9,4.0,480.7806025,2
2,0,2.0,210.4928675,2
6,7,3.0,1021.3560725000001,4
6,11,4.0,1021.3560725000001,2
6,7,4.0,480.7806025,4
3,7,3.0,1561.9315425,1
6,7,3.0,480.7806025,2
6,12,3.0,751.0683375000001,1
4,11,3.0,1021.3560725000001,2
